Brand,Brand URL
Batch & Bottle,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Batch%20%26%20Bottle&viewAll=brand&count=48&page=
Beefeater,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Beefeater&viewAll=brand&count=48&page=
Bella Cucina,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Bella%20Cucina&viewAll=brand&count=48&page=
Bells,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Bells&viewAll=brand&count=48&page=
Bird In Hand,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Bird%20In%20Hand&viewAll=brand&count=48&page=
Black Sheep,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Black%20Sheep&viewAll=brand&count=48&page=
Blaumeister,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Blaumeister&viewAll=brand&count=48&page=
Blue Moon,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Blue%20Moon&viewAll=brand&count=48&page=
Boschendal,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Boschendal&viewAll=brand&count=48&page=
Cafepod,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Cafepod&viewAll=brand&count=48&page=
Cape Kyala,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Cape%20Kyala&viewAll=brand&count=48&page=
Carling,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Carling&viewAll=brand&count=48&page=
Carlsberg,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Carlsberg&viewAll=brand&count=48&page=
Clipper,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Clipper&viewAll=brand&count=48&page=
Cono Sur,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Cono%20Sur&viewAll=brand&count=48&page=
Crabbies,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Crabbies&viewAll=brand&count=48&page=
Crusha,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Crusha&viewAll=brand&count=48&page=
Dash,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Dash&viewAll=brand&count=48&page=
Duvel,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Duvel&viewAll=brand&count=48&page=
amous Grouse,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Famous%20Grouse&viewAll=brand&count=48&page=
avorz,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Flavorz&viewAll=brand&count=48&page=
or GoodnessSha,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=For%20Goodness%20Sha&viewAll=brand&count=48&page=
osters,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Fosters&viewAll=brand&count=48&page=
ullers,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Fullers&viewAll=brand&count=48&page=
GerardBertrand,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Gerard%20Bertrand&viewAll=brand&count=48&page=
Glenfiddich,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Glenfiddich&viewAll=brand&count=48&page=
Glenlivet,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Glenlivet&viewAll=brand&count=48&page=
Glenmorangie,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Glenmorangie&viewAll=brand&count=48&page=
Goodrays,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Goodrays&viewAll=brand&count=48&page=
Greenalls,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Greenalls&viewAll=brand&count=48&page=
