Product ID,Product Name,Cat Website,Price,Price/Kg,Promotion,Innovation,Link,Image,Stock Status
312694962,Bold All In One Washing Pods Exotic Bloom 45 Wash 1048.5G,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£10.50,£10.02/kg,,,/groceries/en-GB/products/312694962,https://digitalcontent.api.tesco.com/v2/media/ghs/7f430315-13a9-4db2-8e2e-dd76cd020df3/302b6f36-8a9a-4ef2-aa16-84f269085382_1178122665.jpeg?h=225&w=225,
309742173,Persil Biological Liquid Detergent 72 Washes 1944Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£9.50,£4.89/litre,£8.50 Clubcard Price,,/groceries/en-GB/products/309742173,https://digitalcontent.api.tesco.com/v2/media/ghs/37599f58-fda7-464f-8652-2cf01ddb31eb/f5b8c4e4-6f23-49dc-962f-0de17cef5df8_276181086.jpeg?h=225&w=225,
304396590,Persil 3 In 1 Biological Capsules 38 Capsules 1026G,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£8.25,£8.05/kg,,,/groceries/en-GB/products/304396590,https://digitalcontent.api.tesco.com/v2/media/ghs/964e0dc6-838f-443b-b0ba-59bdccce634c/b3e5b340-fa42-4873-82d5-2bc824378def_1988038036.jpeg?h=225&w=225,
299537322,Vanish Gold Oxi Advance Stain Remover Powder 1.35Kg,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£7.50,£5.56/kg,£6.75 Clubcard Price,,/groceries/en-GB/products/299537322,https://digitalcontent.api.tesco.com/v2/media/ghs/6b5d2784-6bb5-4253-b3eb-054e1a2a8300/cd4b13bc-7a44-4dab-9d79-09038b3d1af3_1888080379.jpeg?h=225&w=225,
304417411,Persil 3 In 1 Colour Capsules 38 Capsules 1026G,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£8.25,£8.05/kg,,,/groceries/en-GB/products/304417411,https://digitalcontent.api.tesco.com/v2/media/ghs/dd7b4470-45af-47eb-9a4b-dbfbd51a1b8a/279cf9e8-a544-4e3e-bb8a-d6bac86be179_2068729257.jpeg?h=225&w=225,
304787939,Finish Quantum Ultimate Original 44 Dishwasher 550G,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£9.00,£16.37/kg,£6.00 Clubcard Price,,/groceries/en-GB/products/304787939,https://digitalcontent.api.tesco.com/v2/media/ghs/490cf88d-9df3-469d-8e3a-04f81e884fcf/4f9af4bb-1d30-4b64-9368-697d719f3a48_58889855.jpeg?h=225&w=225,
312364247,Fairy Fresh In-Wash Scent Booster 320G,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£6.50,£20.32/kg,,New,/groceries/en-GB/products/312364247,https://digitalcontent.api.tesco.com/v2/media/ghs/e1d9f528-454a-4646-b131-226802ead8c8/f1a40695-e7e0-45eb-b4bb-ff9bb2847fce_903222690.jpeg?h=225&w=225,
312717240,Lenor Unstoppables In-Wash Scent Booster Ariel 320G,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£6.50,£20.32/kg,,New,/groceries/en-GB/products/312717240,https://digitalcontent.api.tesco.com/v2/media/ghs/2cf24c4b-f86e-4bb9-8dc5-87a734a9e147/999a60b7-bcdf-49ee-a5fa-292196c7fd98_976692924.jpeg?h=225&w=225,
307351212,Dettol Antibacterial Laundry Cleanser Sensitive 2.5Ltr,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£6.00,£2.40/litre,£5.00 Clubcard Price,,/groceries/en-GB/products/307351212,https://digitalcontent.api.tesco.com/v2/media/ghs/ae5f7157-16a3-4ce1-893b-ee967df8f8bd/635d779d-3927-4de3-a497-b8e8ce651347_1814813047.jpeg?h=225&w=225,
312713578,Bold All In One Washing Pods Pink Blossom 25 Washes 582.5G,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£6.30,£10.82/kg,,,/groceries/en-GB/products/312713578,https://digitalcontent.api.tesco.com/v2/media/ghs/5525c36a-1309-4c7c-ba02-a19206316754/cf5cfd70-c9de-4fd8-8891-0c9e0ab5cba1_678106996.jpeg?h=225&w=225,
